target,term_id,term_name,tool_label,n_passing,median_iou_passing,n_regions,n_landed,median_iou_landed,frac_landed,frac_passing
yeast,IDPO:0000032,flexible N-terminal tail,phmmer,0,,4,0,,0.0,0.0
yeast,IDPO:0000033,flexible linker,Foldseek,0,,70,0,,0.0,0.0
yeast,IDPO:0000033,flexible linker,MMseqs2,0,,70,0,,0.0,0.0
yeast,IDPO:0000033,flexible linker,MMseqs2 iterative,0,,70,0,,0.0,0.0
yeast,IDPO:0000033,flexible linker,Reseek,0,,70,0,,0.0,0.0
yeast,IDPO:0000033,flexible linker,jackhmmer,0,,70,2,0.7240950538822879,0.02857142857142857,0.0
yeast,IDPO:0000033,flexible linker,"kmerseek, arm picked per term",0,,70,0,,0.0,0.0
yeast,IDPO:0000033,flexible linker,phmmer,0,,70,1,0.625,0.014285714285714285,0.0
yeast,IDPO:0000037,molecular recognition display site,Foldseek,0,,4,0,,0.0,0.0
yeast,IDPO:0000037,molecular recognition display site,MMseqs2,0,,4,0,,0.0,0.0
yeast,IDPO:0000037,molecular recognition display site,MMseqs2 iterative,0,,4,0,,0.0,0.0
yeast,IDPO:0000037,molecular recognition display site,Reseek,0,,4,0,,0.0,0.0
yeast,IDPO:0000037,molecular recognition display site,jackhmmer,0,,4,0,,0.0,0.0
yeast,IDPO:0000037,molecular recognition display site,"kmerseek, arm picked per term",0,,4,0,,0.0,0.0
yeast,IDPO:0000037,molecular recognition display site,phmmer,0,,4,0,,0.0,0.0
yeast,IDPO:0000038,ADP-ribosylation display site,Foldseek,0,,1,0,,0.0,0.0
yeast,IDPO:0000038,ADP-ribosylation display site,MMseqs2,0,,1,0,,0.0,0.0
yeast,IDPO:0000038,ADP-ribosylation display site,MMseqs2 iterative,0,,1,0,,0.0,0.0
yeast,IDPO:0000038,ADP-ribosylation display site,Reseek,0,,1,0,,0.0,0.0
yeast,IDPO:0000038,ADP-ribosylation display site,jackhmmer,0,,1,0,,0.0,0.0
yeast,IDPO:0000038,ADP-ribosylation display site,"kmerseek, arm picked per term",0,,1,0,,0.0,0.0
yeast,IDPO:0000038,ADP-ribosylation display site,phmmer,0,,1,0,,0.0,0.0
yeast,IDPO:0000039,acetylation display site,Foldseek,0,,7,0,,0.0,0.0
yeast,IDPO:0000039,acetylation display site,MMseqs2,0,,7,0,,0.0,0.0
yeast,IDPO:0000039,acetylation display site,MMseqs2 iterative,0,,7,0,,0.0,0.0
yeast,IDPO:0000039,acetylation display site,Reseek,0,,7,0,,0.0,0.0
yeast,IDPO:0000039,acetylation display site,jackhmmer,0,,7,0,,0.0,0.0
yeast,IDPO:0000039,acetylation display site,"kmerseek, arm picked per term",0,,7,0,,0.0,0.0
yeast,IDPO:0000039,acetylation display site,phmmer,0,,7,0,,0.0,0.0
yeast,IDPO:0000040,fatty acylation display site,Foldseek,0,,1,0,,0.0,0.0
yeast,IDPO:0000040,fatty acylation display site,MMseqs2,0,,1,0,,0.0,0.0
yeast,IDPO:0000040,fatty acylation display site,MMseqs2 iterative,0,,1,0,,0.0,0.0
yeast,IDPO:0000040,fatty acylation display site,Reseek,0,,1,0,,0.0,0.0
yeast,IDPO:0000040,fatty acylation display site,jackhmmer,0,,1,0,,0.0,0.0
yeast,IDPO:0000040,fatty acylation display site,"kmerseek, arm picked per term",0,,1,0,,0.0,0.0
yeast,IDPO:0000040,fatty acylation display site,phmmer,0,,1,0,,0.0,0.0
yeast,IDPO:0000041,glycosylation display site,Foldseek,0,,1,0,,0.0,0.0
yeast,IDPO:0000041,glycosylation display site,MMseqs2,0,,1,0,,0.0,0.0
yeast,IDPO:0000041,glycosylation display site,MMseqs2 iterative,0,,1,0,,0.0,0.0
yeast,IDPO:0000041,glycosylation display site,Reseek,0,,1,0,,0.0,0.0
yeast,IDPO:0000041,glycosylation display site,jackhmmer,0,,1,0,,0.0,0.0
yeast,IDPO:0000041,glycosylation display site,"kmerseek, arm picked per term",0,,1,0,,0.0,0.0
yeast,IDPO:0000041,glycosylation display site,phmmer,0,,1,0,,0.0,0.0
yeast,IDPO:0000042,methylation display site,Foldseek,0,,6,0,,0.0,0.0
yeast,IDPO:0000042,methylation display site,MMseqs2,0,,6,0,,0.0,0.0
yeast,IDPO:0000042,methylation display site,MMseqs2 iterative,0,,6,0,,0.0,0.0
yeast,IDPO:0000042,methylation display site,Reseek,0,,6,0,,0.0,0.0
yeast,IDPO:0000042,methylation display site,jackhmmer,0,,6,0,,0.0,0.0
yeast,IDPO:0000042,methylation display site,"kmerseek, arm picked per term",0,,6,0,,0.0,0.0
yeast,IDPO:0000042,methylation display site,phmmer,0,,6,0,,0.0,0.0
yeast,IDPO:0000044,palmitoylation display site,Foldseek,0,,2,0,,0.0,0.0
yeast,IDPO:0000044,palmitoylation display site,MMseqs2,0,,2,0,,0.0,0.0
yeast,IDPO:0000044,palmitoylation display site,MMseqs2 iterative,0,,2,0,,0.0,0.0
yeast,IDPO:0000044,palmitoylation display site,Reseek,0,,2,0,,0.0,0.0
yeast,IDPO:0000044,palmitoylation display site,jackhmmer,0,,2,0,,0.0,0.0
yeast,IDPO:0000044,palmitoylation display site,"kmerseek, arm picked per term",0,,2,0,,0.0,0.0
yeast,IDPO:0000044,palmitoylation display site,phmmer,0,,2,0,,0.0,0.0
yeast,IDPO:0000045,phosphorylation display site,Foldseek,0,,45,0,,0.0,0.0
yeast,IDPO:0000045,phosphorylation display site,MMseqs2,0,,45,0,,0.0,0.0
yeast,IDPO:0000045,phosphorylation display site,MMseqs2 iterative,0,,45,0,,0.0,0.0
yeast,IDPO:0000045,phosphorylation display site,Reseek,0,,45,2,0.8035832589221419,0.044444444444444446,0.0
yeast,IDPO:0000045,phosphorylation display site,jackhmmer,0,,45,0,,0.0,0.0
yeast,IDPO:0000045,phosphorylation display site,"kmerseek, arm picked per term",0,,45,0,,0.0,0.0
yeast,IDPO:0000045,phosphorylation display site,phmmer,0,,45,0,,0.0,0.0
yeast,IDPO:0000046,ubiquitination display site,Foldseek,0,,1,0,,0.0,0.0
yeast,IDPO:0000046,ubiquitination display site,MMseqs2,0,,1,0,,0.0,0.0
yeast,IDPO:0000046,ubiquitination display site,MMseqs2 iterative,0,,1,0,,0.0,0.0
yeast,IDPO:0000046,ubiquitination display site,Reseek,0,,1,0,,0.0,0.0
yeast,IDPO:0000046,ubiquitination display site,jackhmmer,0,,1,0,,0.0,0.0
yeast,IDPO:0000046,ubiquitination display site,"kmerseek, arm picked per term",0,,1,0,,0.0,0.0
yeast,IDPO:0000046,ubiquitination display site,phmmer,0,,1,0,,0.0,0.0
yeast,IDPO:0000048,limited proteolysis display site,Foldseek,0,,3,0,,0.0,0.0
yeast,IDPO:0000048,limited proteolysis display site,MMseqs2,0,,3,0,,0.0,0.0
yeast,IDPO:0000048,limited proteolysis display site,MMseqs2 iterative,0,,3,0,,0.0,0.0
yeast,IDPO:0000048,limited proteolysis display site,Reseek,0,,3,0,,0.0,0.0
yeast,IDPO:0000048,limited proteolysis display site,jackhmmer,0,,3,0,,0.0,0.0
yeast,IDPO:0000048,limited proteolysis display site,"kmerseek, arm picked per term",0,,3,0,,0.0,0.0
yeast,IDPO:0000048,limited proteolysis display site,phmmer,0,,3,0,,0.0,0.0
yeast,IDPO:0000059,self-inhibition,Foldseek,0,,9,0,,0.0,0.0
yeast,IDPO:0000059,self-inhibition,MMseqs2,0,,9,0,,0.0,0.0
yeast,IDPO:0000059,self-inhibition,MMseqs2 iterative,0,,9,0,,0.0,0.0
yeast,IDPO:0000059,self-inhibition,Reseek,0,,9,0,,0.0,0.0
yeast,IDPO:0000059,self-inhibition,jackhmmer,0,,9,0,,0.0,0.0
yeast,IDPO:0000059,self-inhibition,"kmerseek, arm picked per term",0,,9,0,,0.0,0.0
yeast,IDPO:0000059,self-inhibition,phmmer,0,,9,0,,0.0,0.0
yeast,IDPO:0000060,self-assembly,Foldseek,0,,4,0,,0.0,0.0
yeast,IDPO:0000060,self-assembly,MMseqs2,0,,4,0,,0.0,0.0
yeast,IDPO:0000060,self-assembly,MMseqs2 iterative,0,,4,0,,0.0,0.0
yeast,IDPO:0000060,self-assembly,Reseek,0,,4,0,,0.0,0.0
yeast,IDPO:0000060,self-assembly,jackhmmer,0,,4,0,,0.0,0.0
yeast,IDPO:0000060,self-assembly,"kmerseek, arm picked per term",0,,4,0,,0.0,0.0
yeast,IDPO:0000060,self-assembly,phmmer,0,,4,0,,0.0,0.0
